User ID,Article ID,Action,Type,Timestamp
72,132,share,Nature,2024-03-29 13:01:00
68,213,like,Sports,2024-03-29 21:37:00
72,167,like,Entertainment,2024-03-05 06:50:00
63,34,like,Nature,2024-03-26 02:40:00
73,90,view,Food,2024-03-09 02:47:00
38,170,like,Food,2024-03-27 11:25:00
6,23,like,Health,2024-03-26 06:15:00
98,67,view,Technology,2024-03-27 14:30:00
56,58,share,Business and Finance,2024-03-08 13:23:00
93,156,comment,Travel,2024-03-13 10:58:00
47,59,view,Politics,2024-03-05 22:14:00
39,121,like,Education,2024-03-02 09:55:00
50,157,view,Sports,2024-03-08 06:31:00
9,189,bookmark,Business and Finance,2024-03-26 19:10:00
66,48,bookmark,Politics,2024-03-24 06:08:00
67,34,share,Technology,2024-03-07 08:28:00
63,154,like,Food,2024-03-21 03:08:00
17,119,bookmark,Business and Finance,2024-03-29 10:41:00
62,203,view,Food,2024-03-15 17:41:00
67,201,like,Education,2024-03-18 10:04:00
12,210,share,Politics,2024-03-30 00:38:00
32,218,like,Food,2024-03-25 03:13:00
11,8,like,Technology,2024-03-30 19:44:00
21,180,view,Business and Finance,2024-03-12 05:35:00
15,30,like,Food,2024-03-04 02:58:00
53,168,view,Education,2024-03-18 01:54:00
72,170,view,Food,2024-03-02 19:11:00
30,21,like,Weather/Climate,2024-03-30 02:24:00
6,34,share,Politics,2024-03-24 12:04:00
15,114,share,Health,2024-03-30 07:29:00
80,121,comment,Politics,2024-03-21 20:22:00
52,11,bookmark,Nature,2024-03-24 11:52:00
33,77,like,Technology,2024-03-30 12:46:00
24,48,like,Food,2024-03-02 03:07:00
92,131,view,Business and Finance,2024-03-27 11:37:00
7,217,share,Education,2024-03-13 17:26:00
74,54,like,Entertainment,2024-03-22 15:53:00
66,70,share,Business and Finance,2024-03-23 03:33:00
76,148,comment,Travel,2024-03-27 16:44:00
88,129,like,Business and Finance,2024-03-30 00:54:00
71,146,view,Sports,2024-03-05 06:50:00
41,216,share,Entertainment,2024-03-26 19:16:00
61,111,bookmark,Education,2024-03-18 13:12:00
37,213,share,Nature,2024-03-11 17:53:00
13,59,share,Health,2024-03-23 02:40:00
36,165,bookmark,Travel,2024-03-25 02:58:00
63,141,share,Weather/Climate,2024-03-15 08:52:00
70,173,comment,Health,2024-03-13 18:27:00
63,80,like,Weather/Climate,2024-03-27 18:23:00
59,166,like,Travel,2024-03-08 10:02:00
77,119,like,Education,2024-03-22 12:38:00
19,153,share,Politics,2024-03-12 22:39:00
1,174,bookmark,Health,2024-03-14 01:41:00
2,181,share,Technology,2024-03-25 21:55:00
85,85,like,Sports,2024-03-24 14:29:00
78,123,bookmark,Education,2024-03-30 11:39:00
91,189,like,Food,2024-03-02 21:48:00
22,136,like,Business and Finance,2024-03-19 22:30:00
79,111,comment,Food,2024-03-16 08:36:00
14,24,comment,Nature,2024-03-13 19:15:00
68,21,share,Weather/Climate,2024-03-23 18:41:00
18,70,comment,Travel,2024-03-28 00:00:00
6,8,bookmark,Politics,2024-03-24 17:01:00
27,37,view,Technology,2024-03-11 10:35:00
64,112,bookmark,Travel,2024-03-03 01:09:00
28,138,like,Technology,2024-03-23 10:48:00
42,198,like,Business and Finance,2024-03-21 03:46:00
14,26,comment,Weather/Climate,2024-03-12 04:13:00
46,34,like,Politics,2024-03-04 21:15:00
49,213,view,Travel,2024-03-19 14:09:00
57,65,share,Education,2024-03-08 18:02:00
59,162,share,Politics,2024-03-14 09:04:00
18,84,bookmark,Food,2024-03-29 12:14:00
87,202,share,Weather/Climate,2024-03-16 12:20:00
96,3,comment,Health,2024-03-26 10:18:00
90,17,comment,Education,2024-03-23 20:43:00
93,127,like,Health,2024-03-22 14:42:00
78,88,comment,Business and Finance,2024-03-19 02:07:00
8,62,comment,Health,2024-03-17 18:13:00
27,59,share,Health,2024-03-02 19:52:00
18,115,view,Business and Finance,2024-03-01 03:54:00
69,26,like,Food,2024-03-05 16:48:00
44,123,bookmark,Weather/Climate,2024-03-30 03:05:00
48,171,share,Technology,2024-03-28 10:52:00
95,209,like,Food,2024-03-15 06:12:00
93,146,share,Politics,2024-03-02 03:08:00
73,41,comment,Food,2024-03-05 11:17:00
59,61,bookmark,Technology,2024-03-09 02:03:00
28,82,bookmark,Sports,2024-03-02 19:03:00
7,170,view,Business and Finance,2024-03-14 07:51:00
8,167,like,Sports,2024-03-17 05:22:00
54,205,bookmark,Entertainment,2024-03-21 13:26:00
27,199,share,Weather/Climate,2024-03-19 06:05:00
76,112,like,Travel,2024-03-18 06:09:00
38,25,comment,Sports,2024-03-08 12:56:00
94,34,view,Politics,2024-03-30 08:32:00
50,207,comment,Entertainment,2024-03-19 16:21:00
21,198,bookmark,Weather/Climate,2024-03-12 10:05:00
94,10,comment,Entertainment,2024-03-19 03:24:00
57,38,share,Health,2024-03-12 12:41:00
62,103,share,Food,2024-03-04 19:48:00
56,140,like,Health,2024-03-03 06:49:00
93,154,view,Education,2024-03-16 11:42:00
24,17,view,Business and Finance,2024-03-22 21:16:00
58,84,share,Entertainment,2024-03-09 07:48:00
10,62,comment,Travel,2024-03-22 00:37:00
1,123,comment,Weather/Climate,2024-03-16 11:35:00
20,152,like,Health,2024-03-03 00:33:00
72,179,bookmark,Business and Finance,2024-03-12 22:19:00
51,122,bookmark,Sports,2024-03-09 06:53:00
39,113,like,Health,2024-03-09 02:28:00
68,10,bookmark,Travel,2024-03-01 07:15:00
31,43,share,Business and Finance,2024-03-12 17:30:00
38,170,view,Travel,2024-03-13 21:17:00
57,27,view,Business and Finance,2024-03-14 02:48:00
6,120,bookmark,Food,2024-03-28 08:36:00
60,119,bookmark,Weather/Climate,2024-03-21 04:26:00
81,43,bookmark,Health,2024-03-24 05:50:00
91,63,view,Food,2024-03-13 02:10:00
62,12,bookmark,Sports,2024-03-21 15:43:00
32,200,comment,Entertainment,2024-03-14 10:23:00
71,220,comment,Technology,2024-03-29 14:11:00
90,161,share,Nature,2024-03-22 10:01:00
76,126,like,Sports,2024-03-04 19:57:00
18,31,share,Sports,2024-03-05 17:33:00
32,87,view,Travel,2024-03-29 04:08:00
32,30,comment,Health,2024-03-04 03:15:00
85,33,like,Education,2024-03-21 08:17:00
91,195,comment,Nature,2024-03-02 18:03:00
40,151,bookmark,Business and Finance,2024-03-26 21:56:00
51,176,view,Technology,2024-03-20 20:45:00
75,41,like,Food,2024-03-23 16:14:00
39,153,share,Technology,2024-03-26 13:03:00
69,119,view,Entertainment,2024-03-26 17:12:00
40,143,share,Travel,2024-03-30 14:45:00
80,3,share,Health,2024-03-26 05:44:00
14,196,share,Technology,2024-03-09 14:57:00
36,34,bookmark,Entertainment,2024-03-17 00:02:00
12,43,share,Nature,2024-03-30 09:11:00
76,37,comment,Politics,2024-03-23 01:47:00
55,129,like,Education,2024-03-21 09:22:00
37,153,like,Entertainment,2024-03-28 09:19:00
83,51,view,Education,2024-03-24 20:24:00
76,39,comment,Sports,2024-03-21 18:06:00
52,56,share,Health,2024-03-20 03:16:00
35,13,comment,Business and Finance,2024-03-02 05:13:00
59,126,share,Sports,2024-03-12 11:43:00
81,16,share,Health,2024-03-06 10:18:00
29,27,like,Politics,2024-03-03 16:00:00
10,152,bookmark,Weather/Climate,2024-03-14 16:22:00
9,185,view,Politics,2024-03-02 00:42:00
18,17,like,Nature,2024-03-10 08:57:00
93,83,share,Entertainment,2024-03-27 02:14:00
26,174,view,Business and Finance,2024-03-23 21:02:00
95,162,share,Sports,2024-03-23 08:47:00
60,132,like,Education,2024-03-17 03:45:00
95,59,share,Food,2024-03-28 02:57:00
60,103,view,Entertainment,2024-03-08 10:29:00
59,72,share,Business and Finance,2024-03-08 16:07:00
19,58,like,Food,2024-03-02 13:13:00
13,149,share,Entertainment,2024-03-01 09:44:00
2,113,view,Nature,2024-03-20 03:57:00
28,217,comment,Nature,2024-03-08 21:01:00
11,67,comment,Politics,2024-03-18 22:34:00
68,61,bookmark,Travel,2024-03-11 05:02:00
62,11,bookmark,Nature,2024-03-12 11:05:00
17,52,like,Food,2024-03-11 20:04:00
28,99,share,Health,2024-03-14 00:52:00
7,217,share,Nature,2024-03-17 19:22:00
1,1,share,Nature,2024-03-05 21:35:00
8,71,like,Travel,2024-03-13 00:27:00
26,14,like,Weather/Climate,2024-03-30 13:30:00
68,26,share,Nature,2024-03-19 11:32:00
60,92,view,Weather/Climate,2024-03-23 18:11:00
37,48,like,Sports,2024-03-19 17:48:00
45,70,bookmark,Sports,2024-03-29 11:18:00
86,106,view,Politics,2024-03-22 03:29:00
73,24,comment,Sports,2024-03-02 13:56:00
39,180,share,Weather/Climate,2024-03-11 11:19:00
43,183,bookmark,Education,2024-03-20 18:35:00
98,25,bookmark,Entertainment,2024-03-14 06:47:00
37,206,bookmark,Sports,2024-03-03 03:58:00
69,22,bookmark,Business and Finance,2024-03-04 20:38:00
92,14,share,Entertainment,2024-03-17 13:47:00
14,67,bookmark,Entertainment,2024-03-12 01:29:00
14,170,bookmark,Business and Finance,2024-03-19 10:45:00
42,130,view,Travel,2024-03-25 16:20:00
73,59,like,Business and Finance,2024-03-03 17:10:00
7,53,comment,Weather/Climate,2024-03-29 19:37:00
95,129,share,Nature,2024-03-10 04:15:00
13,186,comment,Technology,2024-03-24 12:12:00
99,127,comment,Sports,2024-03-03 08:52:00
4,15,like,Politics,2024-03-28 02:17:00
17,101,share,Travel,2024-03-09 02:30:00
6,136,view,Sports,2024-03-09 14:25:00
41,49,like,Politics,2024-03-14 09:22:00
56,74,bookmark,Politics,2024-03-05 04:17:00
30,109,bookmark,Politics,2024-03-05 00:22:00
54,50,comment,Health,2024-03-05 01:11:00
23,5,view,Business and Finance,2024-03-29 20:54:00
24,17,comment,Nature,2024-03-05 18:44:00
37,145,bookmark,Food,2024-03-08 02:12:00
